Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/16/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Upper middle income,UMC,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,31.38237332,32.03353967,33.59207533,35.20549504,37.05226395,38.05253034,39.04115853,39.51146082,39.73701171,40.08846383,40.81672237,41.77412583,42.53913344,44.21459618,45.00549289,46.28227448,46.9084603,47.95207871,49.23863717,49.94985078,51.0511318,51.67418285,53.70962644,55.50798751,56.85199672,58.04440279,59.13212266,59.836508,60.54443083,61.18049319
Uruguay,URY,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,77.30899811,77.38600159,77.80599976,78.02700043,78.22799683,78.47499847,78.7539978,79.09200287,79.65799713,80.20700073,80.79799652,81.34799957,81.52700043,81.875,82.17500305,82.64499664,82.88800049,83.29799652,83.44799805,83.08999634,84.71399689,85.57099915,85.46900177,85.6989975,85.79599762,86.82299805,86.91300201,87.60099792,87.98999786,88.28299713
United States,USA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,84.2559967,84.40599823,84.58300018,84.67900085,84.89900208,85.15299988,85.41100311,85.7539978,86.08799744,86.43599701,87.27999878,88.19400024,88.42900085,88.77200317,88.9980011,89.20700073,89.28399658,89.71499634,90.66100311,90.8030014,90.51200104,90.48500061,90.50800323,90.44300079,90.41100311,90.52799988,90.54100037,90.46900177,90.59400177,90.73100281
Uzbekistan,UZB,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,38.83000183,39.06800079,39.37799835,39.73899841,40.21900177,40.81499863,41.18899918,42.26399994,42.92499924,43.47499847,44.23899841,45.11800003,45.95500183,46.89599991,47.83100128,48.67200089,49.61600113,50.48699951,51.4280014,52.31399918,53.06100082,53.82600021,54.57500076,55.33499908,56.07099915,56.73699951,57.25999832,57.82099915,58.30500031,58.71300125
St. Vincent and the Grenadines,VCT,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,74.97399902,75.82900238,76.84100342,77.96700287,78.7440033,79.72899628,80.53299713,81.26999664,82.18399811,83.05799866,83.8030014,84.21800232,84.42299652,84.70200348,85.06700134,85.2009964,85.38500214,85.78399658,86.18399811,86.53600311,86.92199707,87.22799683,87.43499756,87.68199921,87.93000031,88.11399841,88.32299805,88.41000366,88.57900238,88.72799683
"Venezuela, RB",VEN,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,81.26200104,81.32299805,82.07099915,83.26200104,83.75700378,84.88999939,84.76300049,85.21499634,85.24900055,85.48699951,86.34999847,86.67299652,86.63899994,86.83799744,86.6969986,86.86699677,86.48799896,87.01000214,87.375,87.79799652,88.01599884,88.20400238,88.48400116,88.85399628,89.1190033,89.69100189,90.13200378,90.5759964,90.94400024,91.17299652
British Virgin Islands,VGB,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,85.73200226,85.92500305,86.125,86.30999756,86.51000214,86.73500061,86.91799927,87.11299896,87.37000275,87.60500336,87.94599915,88.2440033,88.53099823,88.76399994,88.96199799,89.13800049,89.29299927,89.48799896,89.83799744,90.01200104,90.26300049,90.52999878,90.74900055,90.9280014,91.06800079,91.20500183,91.36699677,91.50299835,91.60800171,91.68699646
Vietnam,VNM,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,20.29299927,20.87299919,21.57900047,22.18199921,22.58399963,22.79599953,23.58200073,25.2689991,24.7140007,23.60300064,23.88599968,25.16900063,25.32099915,26.28199959,28.25499916,30.31699944,32.43600082,32.42399979,33.00899887,31.55699921,32.49399948,33.65800095,34.26100159,34.38000107,35.23899841,35.74499893,36.72100067,37.52199936,38.14899826,38.80500031
Vanuatu,VUT,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,25.26499939,25.43300056,25.39999962,25.63199997,25.62400055,25.92700005,26.25900078,26.94000053,27.41300011,28.1590004,28.88699913,29.58099937,30.54700089,31.17399979,32.22100067,33.04800034,33.73099899,34.31499863,35.22200012,35.88199997,36.14599991,36.4280014,37.25600052,37.79800034,39.68500137,40.75,41.08200073,42.02700043,42.72800064,43.4980011
World,WLD,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,38.07930633,38.43816807,39.33874048,40.28433546,41.40168966,42.09472231,42.78675232,43.18883531,43.44889973,43.72685982,44.2374832,44.91365153,45.404342,46.32059214,46.8727422,47.8714603,48.49538799,49.3561184,50.30527457,50.85700416,51.7372992,52.50044914,53.67805672,54.74729901,55.63988386,56.46787431,57.21613873,57.78876663,58.24596609,58.62097903
Samoa,WSM,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,49.13999939,49.51800156,49.73600006,50.11600113,50.59500122,50.65200043,51.01900101,51.8390007,52.53499985,52.72299957,52.43000031,52.75299835,53.14199829,53.27299881,53.52999878,53.65499878,53.25899887,53.55799866,54.67900085,55.45899963,55.48899841,56.24399948,57.20500183,57.72900009,58.57400131,58.48199844,59.06100082,59.98600006,60.11100006,60.3409996
Kosovo,XKX,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,13.03600025,11.5909996,10.47700024,9.352999687,11.68200016,14.6079998,17.97999954,21.7159996,25.95400047,29.82699966,34.30400085,39.02799988,43.88600159,48.85499954,50.32600021,52.0719986,53.64899826,55.06900024,56.37400055,57.54000092,53.13700104,47.47999954,41.36800003,35.9090004,38.38999939,40.09700012,41.04600143,42.00400162,42.5719986,43.15200043
South Africa,ZAF,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,73.66999817,73.9240036,74.22100067,74.46600342,74.64900208,75.05500031,75.40299988,75.82700348,76.38400269,76.73699951,77.59700012,78.68199921,79.30400085,80.01399994,80.84799957,81.80699921,82.39299774,82.72000122,83.27500153,83.20800018,83.60800171,84.15399933,84.10900116,84.76799774,84.02700043,84.1989975,84.00800323,84.4960022,84.82800293,85.10500336
Zambia,ZMB,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,17.99699974,18.17900085,18.40399933,18.6609993,18.83699989,19.03700066,19.23699951,19.3409996,19.06200027,18.79000092,18.50600052,18.22800064,17.95100021,17.66799927,17.37199974,17.47500038,17.63100052,17.80500031,20.79299927,24.26099968,28.16799927,32.64699936,34.63299942,36.26699829,37.68399811,38.79999924,39.76100159,40.63999939,41.3390007,41.93099976
Zimbabwe,ZWE,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,23.4279995,23.49900055,23.68300056,24.07900047,24.41699982,24.84399986,25.1779995,25.46899986,25.75300026,25.69599915,25.94599915,25.73500061,25.16300011,25.01799965,24.65699959,24.21199989,24.22400093,24.14500046,24.61000061,25.26399994,25.3010006,25.80900002,25.86800003,26.13800049,26.48399925,26.85899925,27.38500023,28.0340004,28.13100052,28.53100014
